column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12
A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/3.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/3.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Guangzhou,PM2.5,1/3/2017 11:00,2017,1,3,11,61,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 12:00,2017,1,3,12,39,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 13:00,2017,1,3,13,38,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 14:00,2017,1,3,14,37,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 15:00,2017,1,3,15,59,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 16:00,2017,1,3,16,58,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 17:00,2017,1,3,17,77,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 18:00,2017,1,3,18,88,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 19:00,2017,1,3,19,150,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 20:00,2017,1,3,20,162,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 21:00,2017,1,3,21,141,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 22:00,2017,1,3,22,106,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/3/2017 23:00,2017,1,3,23,78,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 0:00,2017,1,4,0,55,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 1:00,2017,1,4,1,65,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 2:00,2017,1,4,2,57,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 3:00,2017,1,4,3,59,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 4:00,2017,1,4,4,57,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 5:00,2017,1,4,5,55,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 6:00,2017,1,4,6,46,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 7:00,2017,1,4,7,49,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 8:00,2017,1,4,8,55,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 9:00,2017,1,4,9,70,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 10:00,2017,1,4,10,76,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 11:00,2017,1,4,11,87,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 12:00,2017,1,4,12,67,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 13:00,2017,1,4,13,67,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 14:00,2017,1,4,14,70,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 15:00,2017,1,4,15,74,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 16:00,2017,1,4,16,71,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 17:00,2017,1,4,17,83,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 18:00,2017,1,4,18,104,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 19:00,2017,1,4,19,124,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 20:00,2017,1,4,20,138,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 21:00,2017,1,4,21,170,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 22:00,2017,1,4,22,179,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/4/2017 23:00,2017,1,4,23,172,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 0:00,2017,1,5,0,164,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 1:00,2017,1,5,1,159,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 2:00,2017,1,5,2,161,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 3:00,2017,1,5,3,173,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 4:00,2017,1,5,4,185,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 5:00,2017,1,5,5,152,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 6:00,2017,1,5,6,157,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 7:00,2017,1,5,7,165,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 8:00,2017,1,5,8,144,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 9:00,2017,1,5,9,140,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 10:00,2017,1,5,10,161,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 11:00,2017,1,5,11,171,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 12:00,2017,1,5,12,180,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 13:00,2017,1,5,13,163,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 14:00,2017,1,5,14,164,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 15:00,2017,1,5,15,238,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 16:00,2017,1,5,16,210,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 17:00,2017,1,5,17,170,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 18:00,2017,1,5,18,164,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 19:00,2017,1,5,19,181,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 20:00,2017,1,5,20,200,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 21:00,2017,1,5,21,203,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 22:00,2017,1,5,22,192,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/5/2017 23:00,2017,1,5,23,197,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 0:00,2017,1,6,0,190,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 1:00,2017,1,6,1,198,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 2:00,2017,1,6,2,188,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 3:00,2017,1,6,3,173,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 4:00,2017,1,6,4,169,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 5:00,2017,1,6,5,148,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 6:00,2017,1,6,6,134,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 7:00,2017,1,6,7,126,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 8:00,2017,1,6,8,88,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 9:00,2017,1,6,9,73,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 10:00,2017,1,6,10,57,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 11:00,2017,1,6,11,56,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 12:00,2017,1,6,12,40,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 13:00,2017,1,6,13,34,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 14:00,2017,1,6,14,41,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 15:00,2017,1,6,15,48,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 16:00,2017,1,6,16,44,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 17:00,2017,1,6,17,54,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 18:00,2017,1,6,18,61,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 19:00,2017,1,6,19,61,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 20:00,2017,1,6,20,75,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 21:00,2017,1,6,21,85,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 22:00,2017,1,6,22,101,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/6/2017 23:00,2017,1,6,23,90,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 0:00,2017,1,7,0,54,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 1:00,2017,1,7,1,48,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 2:00,2017,1,7,2,41,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 3:00,2017,1,7,3,44,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 4:00,2017,1,7,4,49,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 5:00,2017,1,7,5,60,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 6:00,2017,1,7,6,58,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 7:00,2017,1,7,7,64,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 8:00,2017,1,7,8,56,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 9:00,2017,1,7,9,56,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 10:00,2017,1,7,10,50,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 11:00,2017,1,7,11,60,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 12:00,2017,1,7,12,56,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 13:00,2017,1,7,13,61,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 14:00,2017,1,7,14,50,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 15:00,2017,1,7,15,57,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 16:00,2017,1,7,16,50,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 17:00,2017,1,7,17,57,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 18:00,2017,1,7,18,64,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 19:00,2017,1,7,19,73,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 20:00,2017,1,7,20,88,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 21:00,2017,1,7,21,101,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 22:00,2017,1,7,22,113,"电/m尝,1 Hr""",Valid,
Guangzhou,PM2.5,1/7/2017 23:00,2017,1,7,23,117,"电/m尝,1 Hr""",Valid,
