column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12
A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2013/1/1 00:00,2013,1,1,0,70,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 01:00,2013,1,1,1,76,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 02:00,2013,1,1,2,72,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 03:00,2013,1,1,3,78,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 04:00,2013,1,1,4,77,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 05:00,2013,1,1,5,78,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 06:00,2013,1,1,6,77,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 07:00,2013,1,1,7,80,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 08:00,2013,1,1,8,76,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 09:00,2013,1,1,9,74,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 10:00,2013,1,1,10,76,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 11:00,2013,1,1,11,66,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 12:00,2013,1,1,12,58,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 13:00,2013,1,1,13,50,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 14:00,2013,1,1,14,48,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 15:00,2013,1,1,15,49,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 16:00,2013,1,1,16,54,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 17:00,2013,1,1,17,61,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 18:00,2013,1,1,18,60,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 19:00,2013,1,1,19,101,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 20:00,2013,1,1,20,118,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 21:00,2013,1,1,21,125,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 22:00,2013,1,1,22,136,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/1 23:00,2013,1,1,23,114,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 00:00,2013,1,2,0,91,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 01:00,2013,1,2,1,99,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 02:00,2013,1,2,2,89,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 03:00,2013,1,2,3,80,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 04:00,2013,1,2,4,81,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 05:00,2013,1,2,5,81,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 06:00,2013,1,2,6,90,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 07:00,2013,1,2,7,78,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 08:00,2013,1,2,8,92,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 09:00,2013,1,2,9,112,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 10:00,2013,1,2,10,97,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 11:00,2013,1,2,11,67,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 12:00,2013,1,2,12,45,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 13:00,2013,1,2,13,28,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 14:00,2013,1,2,14,24,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 15:00,2013,1,2,15,36,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 16:00,2013,1,2,16,29,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 17:00,2013,1,2,17,34,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 18:00,2013,1,2,18,32,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 19:00,2013,1,2,19,32,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 20:00,2013,1,2,20,25,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 21:00,2013,1,2,21,26,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 22:00,2013,1,2,22,17,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/2 23:00,2013,1,2,23,20,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 00:00,2013,1,3,0,21,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 01:00,2013,1,3,1,20,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 02:00,2013,1,3,2,27,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 03:00,2013,1,3,3,25,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 04:00,2013,1,3,4,32,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 05:00,2013,1,3,5,33,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 06:00,2013,1,3,6,39,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 07:00,2013,1,3,7,46,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 08:00,2013,1,3,8,51,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 09:00,2013,1,3,9,52,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 10:00,2013,1,3,10,59,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 11:00,2013,1,3,11,60,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 12:00,2013,1,3,12,62,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 13:00,2013,1,3,13,63,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 14:00,2013,1,3,14,50,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 15:00,2013,1,3,15,52,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 16:00,2013,1,3,16,55,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 17:00,2013,1,3,17,48,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 18:00,2013,1,3,18,53,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 19:00,2013,1,3,19,58,"电/m尝,1 Hr""",Valid,
Shanghai,PM2.5,2013/1/3 20:00,2013,1,3,20,49,"电/m尝,1 Hr""",Valid,
