column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12
A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,2013/4/22 13:00,2013,4,22,13,113,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 09:00,2013,4,23,9,74,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 10:00,2013,4,23,10,59,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 11:00,2013,4,23,11,69,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 12:00,2013,4,23,12,78,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 13:00,2013,4,23,13,101,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 14:00,2013,4,23,14,96,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 15:00,2013,4,23,15,100,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 16:00,2013,4,23,16,106,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 17:00,2013,4,23,17,131,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 18:00,2013,4,23,18,103,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 19:00,2013,4,23,19,101,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 20:00,2013,4,23,20,125,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 21:00,2013,4,23,21,154,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 22:00,2013,4,23,22,162,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/23 23:00,2013,4,23,23,163,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 00:00,2013,4,24,0,128,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 01:00,2013,4,24,1,138,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 02:00,2013,4,24,2,150,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 03:00,2013,4,24,3,148,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 04:00,2013,4,24,4,146,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 05:00,2013,4,24,5,137,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 06:00,2013,4,24,6,131,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 07:00,2013,4,24,7,127,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 08:00,2013,4,24,8,136,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 09:00,2013,4,24,9,105,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 10:00,2013,4,24,10,83,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 11:00,2013,4,24,11,69,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 12:00,2013,4,24,12,46,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 13:00,2013,4,24,13,35,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 14:00,2013,4,24,14,23,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 15:00,2013,4,24,15,20,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 16:00,2013,4,24,16,23,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 17:00,2013,4,24,17,15,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 18:00,2013,4,24,18,25,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 19:00,2013,4,24,19,21,"电/m尝,1 Hr""",Valid,
Shenyang,PM2.5,2013/4/24 20:00,2013,4,24,20,17,"电/m尝,1 Hr""",Valid,
