column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12
Chengdu,PM2.5,2012/12/5 06:00,2012,12,5,6,102,"电/m尝,1 Hr""",Valid,102
Chengdu,PM2.5,2012/12/18 21:00,2012,12,18,21,102,"电/m尝,1 Hr""",Valid,102
Chengdu,PM2.5,2012/7/19 20:00,2012,7,19,20,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/7/20 09:00,2012,7,20,9,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/7/20 19:00,2012,7,20,19,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/8/10 23:00,2012,8,10,23,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/8/13 21:00,2012,8,13,21,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/8/16 08:00,2012,8,16,8,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/8/24 23:00,2012,8,24,23,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/8/25 00:00,2012,8,25,0,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/9/4 02:00,2012,9,4,2,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/9/6 12:00,2012,9,6,12,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/9/14 20:00,2012,9,14,20,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/9/21 10:00,2012,9,21,10,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/10/8 06:00,2012,10,8,6,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/10/9 02:00,2012,10,9,2,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/10/19 20:00,2012,10,19,20,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/11/7 11:00,2012,11,7,11,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/11/21 16:00,2012,11,21,16,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/11/22 07:00,2012,11,22,7,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/12/1 10:00,2012,12,1,10,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/12/10 11:00,2012,12,10,11,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/12/14 19:00,2012,12,14,19,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/12/17 15:00,2012,12,17,15,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/12/27 18:00,2012,12,27,18,103,"电/m尝,1 Hr""",Valid,103
Chengdu,PM2.5,2012/7/12 13:00,2012,7,12,13,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/7/20 17:00,2012,7,20,17,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/8/12 13:00,2012,8,12,13,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/8/13 01:00,2012,8,13,1,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/8/13 03:00,2012,8,13,3,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/8/13 15:00,2012,8,13,15,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/8/17 16:00,2012,8,17,16,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/8/30 09:00,2012,8,30,9,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/9/9 13:00,2012,9,9,13,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/9/21 18:00,2012,9,21,18,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/9/23 03:00,2012,9,23,3,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/10/13 08:00,2012,10,13,8,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/10/13 23:00,2012,10,13,23,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/10/15 12:00,2012,10,15,12,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/10/18 03:00,2012,10,18,3,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/10/26 12:00,2012,10,26,12,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/4 11:00,2012,11,4,11,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/6 11:00,2012,11,6,11,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/13 04:00,2012,11,13,4,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/16 23:00,2012,11,16,23,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/17 00:00,2012,11,17,0,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/19 13:00,2012,11,19,13,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/11/21 09:00,2012,11,21,9,104,"电/m尝,1 Hr""",Valid,104
Chengdu,PM2.5,2012/7/12 12:00,2012,7,12,12,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/8 07:00,2012,8,8,7,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/11 22:00,2012,8,11,22,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/13 16:00,2012,8,13,16,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/13 18:00,2012,8,13,18,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/13 22:00,2012,8,13,22,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/17 15:00,2012,8,17,15,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/8/25 11:00,2012,8,25,11,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/9/21 17:00,2012,9,21,17,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/9/27 23:00,2012,9,27,23,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/9/28 06:00,2012,9,28,6,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/10/8 09:00,2012,10,8,9,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/11/4 04:00,2012,11,4,4,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/11/6 21:00,2012,11,6,21,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/12/2 23:00,2012,12,2,23,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/12/17 05:00,2012,12,17,5,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/12/21 14:00,2012,12,21,14,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/12/27 07:00,2012,12,27,7,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/12/28 08:00,2012,12,28,8,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/12/31 12:00,2012,12,31,12,105,"电/m尝,1 Hr""",Valid,105
Chengdu,PM2.5,2012/7/13 03:00,2012,7,13,3,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/7/20 11:00,2012,7,20,11,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/7/20 14:00,2012,7,20,14,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/8/11 01:00,2012,8,11,1,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/8/13 17:00,2012,8,13,17,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/9/4 01:00,2012,9,4,1,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/9/17 22:00,2012,9,17,22,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/9/21 19:00,2012,9,21,19,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/9/23 05:00,2012,9,23,5,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/9/27 09:00,2012,9,27,9,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/9/28 00:00,2012,9,28,0,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/2 15:00,2012,10,2,15,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/13 01:00,2012,10,13,1,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/15 15:00,2012,10,15,15,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/16 01:00,2012,10,16,1,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/18 08:00,2012,10,18,8,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/19 04:00,2012,10,19,4,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/19 06:00,2012,10,19,6,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/20 00:00,2012,10,20,0,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/10/29 02:00,2012,10,29,2,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/4 10:00,2012,11,4,10,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/7 02:00,2012,11,7,2,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/7 03:00,2012,11,7,3,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/10 00:00,2012,11,10,0,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/13 05:00,2012,11,13,5,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/19 20:00,2012,11,19,20,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/11/21 08:00,2012,11,21,8,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/12/1 07:00,2012,12,1,7,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/12/4 17:00,2012,12,4,17,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/12/17 04:00,2012,12,17,4,106,"电/m尝,1 Hr""",Valid,106
Chengdu,PM2.5,2012/6/28 12:00,2012,6,28,12,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/7/2 13:00,2012,7,2,13,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/7/31 01:00,2012,7,31,1,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/7/31 04:00,2012,7,31,4,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/8/13 02:00,2012,8,13,2,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/8/28 07:00,2012,8,28,7,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/9/8 10:00,2012,9,8,10,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/9/14 19:00,2012,9,14,19,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/9/18 21:00,2012,9,18,21,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/9/21 14:00,2012,9,21,14,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/8 10:00,2012,10,8,10,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/9 03:00,2012,10,9,3,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/14 19:00,2012,10,14,19,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/14 21:00,2012,10,14,21,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/15 07:00,2012,10,15,7,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/15 20:00,2012,10,15,20,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/19 08:00,2012,10,19,8,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/10/19 22:00,2012,10,19,22,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/3 05:00,2012,11,3,5,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/13 00:00,2012,11,13,0,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/19 22:00,2012,11,19,22,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/21 22:00,2012,11,21,22,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/22 00:00,2012,11,22,0,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/22 03:00,2012,11,22,3,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/11/22 04:00,2012,11,22,4,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/12/11 16:00,2012,12,11,16,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/12/12 13:00,2012,12,12,13,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/12/14 06:00,2012,12,14,6,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/12/14 20:00,2012,12,14,20,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/12/24 02:00,2012,12,24,2,107,"电/m尝,1 Hr""",Valid,107
Chengdu,PM2.5,2012/6/7 02:00,2012,6,7,2,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/7/13 09:00,2012,7,13,9,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/7/19 00:00,2012,7,19,0,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/8/8 06:00,2012,8,8,6,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/8/11 04:00,2012,8,11,4,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/8/12 14:00,2012,8,12,14,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/8/12 19:00,2012,8,12,19,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/8/12 20:00,2012,8,12,20,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/8/14 02:00,2012,8,14,2,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/9/14 07:00,2012,9,14,7,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/9/15 01:00,2012,9,15,1,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/10/1 18:00,2012,10,1,18,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/10/9 15:00,2012,10,9,15,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/10/19 21:00,2012,10,19,21,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/10/19 23:00,2012,10,19,23,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/10/26 14:00,2012,10,26,14,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/11/6 13:00,2012,11,6,13,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/11/6 18:00,2012,11,6,18,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/11/6 20:00,2012,11,6,20,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/11/9 14:00,2012,11,9,14,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/11/13 02:00,2012,11,13,2,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/11/21 23:00,2012,11,21,23,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/12/1 19:00,2012,12,1,19,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/12/12 16:00,2012,12,12,16,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/12/17 12:00,2012,12,17,12,108,"电/m尝,1 Hr""",Valid,108
Chengdu,PM2.5,2012/12/28 07:00,2012,12,28,7,108,"电/m尝,1 Hr""",Valid,108
